"","X_id","dataCollectionDate","beachName","windSpeed","windDirection","airTemp","rain","rainAmount","waterTemp","waterFowl","waveAction","waterClarity","turbidity"
"8467",8467,"2016-06-10","Gibraltar Point Beach",11,"W",12,"No",NA,7,2,"LOW","clear",NA
"8468",8468,"2016-06-10","Centre Island Beach",11,"W",12,"No",NA,8,12,"LOW","clear",NA
"8469",8469,"2016-06-10","Ward's Island Beach",11,"W",12,"No",NA,9,3,"LOW","clear",NA
"8470",8470,"2016-06-10","Cherry Beach",11,"W",12,"No",NA,11,9,"LOW","clear",NA
"8471",8471,"2016-06-10","Woodbine Beaches",11,"W",12,"No",NA,6,NA,"LOW","Clear",NA
"8472",8472,"2016-06-10","Kew Balmy Beach",11,"W",12,"No",NA,6,7,"LOW","Clear",NA
"8473",8473,"2016-06-10","Bluffer's Beach Park",11,"W",12,"No",NA,6,12,"LOW","Clear",NA
"8474",8474,"2016-06-15","Marie Curtis Park East Beach",13,"NE",15,"No",NA,9,23,"LOW","Clear",0.9
"8475",8475,"2016-06-15","Sunnyside Beach",13,"NE",15,"No",NA,10,17,"LOW","Clear",1.67
"8476",8476,"2016-06-15","Hanlan's Point Beach",13,"NE",15,"No",NA,6,50,"LOW","Clear",NA
"8477",8477,"2016-06-15","Gibraltar Point Beach",13,"NE",15,"No",NA,10,30,"LOW","Murky",NA
"8478",8478,"2016-06-15","Centre Island Beach",13,"NE",15,"No",NA,10,26,"LOW","Clear",NA
"8479",8479,"2016-06-15","Ward's Island Beach",13,"NE",15,"No",NA,10,13,"LOW","Clear",NA
"8480",8480,"2016-06-15","Cherry Beach",13,"NE",15,"No",NA,12,52,"LOW","Clear",NA
"8481",8481,"2016-06-15","Woodbine Beaches",13,"NE",15,"No",NA,8,NA,"LOW","Clear",NA
"8482",8482,"2016-06-15","Kew Balmy Beach",13,"NE",15,"No",NA,8,6,"LOW","Clear",NA
"8483",8483,"2016-06-15","Bluffer's Beach Park",13,"NE",15,"No",NA,8,4,"LOW","Clear",NA
"8484",8484,"2016-06-17","Marie Curtis Park East Beach",4,"N",20,"Yes",0,10,5,"LOW","murky",2.06
"8485",8485,"2016-06-17","Sunnyside Beach",4,"N",20,"Yes",0,11,50,"LOW","murky",1.12
"8486",8486,"2016-06-17","Hanlan's Point Beach",4,"N",20,"Yes",0,9,10,"LOW","clear",NA
"8487",8487,"2016-06-17","Gibraltar Point Beach",4,"N",20,"Yes",0,9,7,"LOW","clear",NA
"8488",8488,"2016-06-17","Centre Island Beach",4,"N",20,"Yes",0,10,20,"LOW","clear",NA
"8489",8489,"2016-06-17","Ward's Island Beach",4,"N",20,"Yes",0,10,15,"LOW","clear",NA
"8490",8490,"2016-06-17","Cherry Beach",4,"N",20,"Yes",0,11,35,"LOW","clear",NA
"8491",8491,"2016-06-17","Woodbine Beaches",4,"N",20,"Yes",0,10,NA,"LOW","Clear",NA
"8492",8492,"2016-06-17","Kew Balmy Beach",4,"N",20,"Yes",0,10,45,"LOW","Clear",NA
"8493",8493,"2016-06-17","Bluffer's Beach Park",4,"N",20,"Yes",0,12,NA,"LOW","Murky",NA
"8494",8494,"2016-06-29","Centre Island Beach",9,"NW",17,"No",NA,13,50,"LOW","Clear",NA
"8495",8495,"2016-06-29","Ward's Island Beach",9,"NW",17,"No",NA,13,25,"LOW","Clear",NA
"8496",8496,"2016-06-29","Cherry Beach",9,"NW",17,"No",NA,15,35,"LOW","Clear",NA
"8497",8497,"2016-06-29","Woodbine Beaches",9,"NW",17,"No",NA,14,6,"LOW","Clear",NA
"8498",8498,"2016-06-29","Kew Balmy Beach",9,"NW",17,"No",NA,14,25,"LOW","Clear",NA
"8499",8499,"2016-06-29","Bluffer's Beach Park",9,"NW",17,"No",NA,14,6,"LOW","Clear",NA
"8500",8500,"2016-07-01","Marie Curtis Park East Beach",17,"NE",17,"No",NA,12,12,"MOD","cloudy",1.12
"8501",8501,"2016-07-01","Sunnyside Beach",17,"NE",17,"No",NA,14,57,"MOD","cloudy",1.13
"8502",8502,"2016-07-01","Hanlan's Point Beach",17,"NE",17,"No",NA,14,50,"LOW","clear",NA
"8503",8503,"2015-08-02","Marie Curtis Park East Beach",9,"SW",18,"No",NA,14,6,"LOW","Clear",1.49
"8504",8504,"2015-08-02","Sunnyside Beach",9,"SW",18,"No",NA,14,8,"LOW","Clear",1.09
"8505",8505,"2015-08-02","Hanlan's Point Beach",9,"SW",18,"No",NA,13,7,"LOW","Clear",NA
"8506",8506,"2015-08-02","Gibraltar Point Beach",9,"SW",18,"No",NA,14,NA,"LOW","Clear",NA
"8507",8507,"2015-08-02","Centre Island Beach",9,"SW",18,"No",NA,14,21,"LOW","Clear",NA
"8508",8508,"2015-08-02","Ward's Island Beach",9,"SW",18,"No",NA,16,12,"LOW","Clear",NA
"8509",8509,"2015-08-02","Cherry Beach",9,"SW",16,"Yes",5,16,32,"LOW","Clear",NA
"8510",8510,"2015-08-02","Woodbine Beaches",9,"SW",16,"Yes",5,12,21,"LOW","Clear",NA
"8511",8511,"2015-08-02","Kew Balmy Beach",9,"SW",16,"Yes",5,12,64,"LOW","Clear",NA
"8512",8512,"2015-08-02","Bluffer's Beach Park",9,"SW",16,"Yes",5,9,4,"LOW","Clear",NA
"8513",8513,"2015-08-11","Marie Curtis Park East Beach",15,"NW",21,"Yes",34,16,23,"LOW","Clear",1.51
"8514",8514,"2015-08-11","Sunnyside Beach",15,"NW",21,"Yes",34,16,37,"LOW","Clear",0.8
"8515",8515,"2015-08-11","Hanlan's Point Beach",15,"NW",21,"Yes",34,16,58,"NONE","Clear",NA
"8516",8516,"2015-08-11","Gibraltar Point Beach",15,"NW",21,"Yes",34,15,31,"NONE","Clear",NA
"8517",8517,"2015-08-11","Centre Island Beach",15,"NW",21,"Yes",34,15,24,"NONE","Clear",NA
"8518",8518,"2015-08-11","Ward's Island Beach",15,"NW",21,"Yes",34,15,NA,"NONE","Clear",NA
"8519",8519,"2015-08-11","Cherry Beach",12,"N",20,"Yes",10,15,56,"NONE","Clear",NA
"8520",8520,"2015-08-11","Woodbine Beaches",12,"N",20,"Yes",10,15,10,"LOW","Clear",NA
"8521",8521,"2015-08-11","Kew Balmy Beach",12,"N",20,"Yes",10,15,13,"LOW","Clear",NA
"8522",8522,"2015-08-11","Bluffer's Beach Park",12,"N",20,"Yes",10,17,47,"LOW","Clear",NA
"8523",8523,"2015-08-17","Marie Curtis Park East Beach",8,"SW",22,"No",NA,16,23,"LOW","Clear",1.39
"8524",8524,"2015-08-17","Sunnyside Beach",8,"SW",22,"No",NA,15,8,"LOW","Clear + algae",1.49
"8525",8525,"2015-08-17","Hanlan's Point Beach",8,"SW",22,"No",NA,18,42,"LOW","Clear",NA
"8526",8526,"2015-08-17","Gibraltar Point Beach",8,"SW",22,"No",NA,18,NA,"LOW","Clear",NA
"8527",8527,"2015-08-17","Centre Island Beach",8,"SW",22,"No",NA,18,72,"LOW","Clear",NA
"8528",8528,"2015-08-17","Ward's Island Beach",8,"SW",22,"No",NA,18,NA,"LOW","Clear",NA
"8529",8529,"2015-08-17","Cherry Beach",13,"W",23,"No",NA,20,23,"LOW","Clear",NA
"8530",8530,"2015-08-17","Woodbine Beaches",13,"W",23,"No",NA,18,21,"LOW","Clear",NA
"8531",8531,"2015-08-17","Kew Balmy Beach",13,"W",23,"No",NA,18,46,"LOW","Clear",NA
"8532",8532,"2015-08-17","Bluffer's Beach Park",13,"W",23,"No",NA,16,40,"LOW","Clear",NA
"8533",8533,"2015-08-18","Marie Curtis Park East Beach",5,"SW",21,"No",NA,18,6,"LOW","Clear",0.94
"8534",8534,"2015-08-18","Sunnyside Beach",5,"SW",21,"No",NA,20,2,"LOW","Clear + algae",0.9
"8535",8535,"2015-08-18","Hanlan's Point Beach",5,"SW",21,"No",NA,18,18,"LOW","Clear",NA
"8536",8536,"2015-08-18","Gibraltar Point Beach",5,"SW",21,"No",NA,18,12,"LOW","Clear",NA
"8537",8537,"2015-08-18","Centre Island Beach",5,"SW",21,"No",NA,18,13,"LOW","Clear",NA
"8538",8538,"2015-08-18","Ward's Island Beach",5,"SW",21,"No",NA,19,15,"LOW","Clear",NA
"8539",8539,"2015-08-18","Cherry Beach",5,"N",24,"No",NA,20,16,"LOW","Clear",NA
"8540",8540,"2015-08-18","Woodbine Beaches",5,"N",24,"No",NA,18,3,"LOW","Clear",NA
"8541",8541,"2015-08-18","Kew Balmy Beach",5,"N",24,"No",NA,18,11,"LOW","Clear",NA
"8542",8542,"2015-08-18","Bluffer's Beach Park",5,"N",24,"No",NA,18,120,"LOW","Clear",NA
"8543",8543,"2015-08-22","Marie Curtis Park East Beach",3,"S",20,"No",NA,19,13,"LOW","Clear",0.65
"8544",8544,"2015-08-22","Sunnyside Beach",3,"S",20,"No",NA,18,8,"LOW","Clear",1.16
"8545",8545,"2015-08-22","Hanlan's Point Beach",3,"S",20,"No",NA,18,9,"LOW","Clear",NA
"8546",8546,"2015-08-22","Gibraltar Point Beach",3,"S",20,"No",NA,18,NA,"LOW","Clear",NA
"8547",8547,"2015-08-22","Centre Island Beach",3,"S",20,"No",NA,18,30,"LOW","Clear",NA
"8548",8548,"2015-08-22","Ward's Island Beach",3,"S",20,"No",NA,18,2,"LOW","Clear",NA
"8549",8549,"2015-08-22","Cherry Beach",7,"NE",19,"No",NA,20,6,"LOW","Clear",NA
"8550",8550,"2015-08-22","Woodbine Beaches",7,"NE",19,"No",NA,14,7,"LOW","Clear",NA
"8551",8551,"2015-08-22","Kew Balmy Beach",7,"NE",19,"No",NA,14,60,"LOW","Clear",NA
"8552",8552,"2015-08-22","Bluffer's Beach Park",7,"NE",19,"No",NA,17,12,"LOW","Clear",NA
"8553",8553,"2015-08-25","Marie Curtis Park East Beach",17,"SW",16,"No",NA,16,NA,"LOW","Clear",0.9
"8554",8554,"2015-08-25","Sunnyside Beach",17,"SW",16,"No",NA,20,NA,"LOW","CLear",2.24
"8555",8555,"2015-08-25","Hanlan's Point Beach",17,"SW",16,"No",NA,18,NA,"MOD","Cloudy",NA
"8556",8556,"2015-08-25","Gibraltar Point Beach",17,"SW",16,"No",NA,18,NA,"MOD","Cloudy",NA
"8557",8557,"2015-08-25","Centre Island Beach",17,"SW",16,"No",NA,18,NA,"LOW","Cloudy",NA
"8558",8558,"2015-08-25","Ward's Island Beach",17,"SW",16,"No",NA,18,NA,"LOW","Cloudy",NA
"8559",8559,"2015-08-25","Cherry Beach",13,"SW",16,"No",NA,18,NA,"MOD","Clear",NA
"8560",8560,"2015-08-25","Woodbine Beaches",13,"SW",16,"No",NA,15,5,"LOW","Clear",NA
"8561",8561,"2015-08-25","Kew Balmy Beach",13,"SW",16,"No",NA,15,14,"LOW","Clear",NA
"8562",8562,"2015-08-25","Bluffer's Beach Park",13,"SW",16,"No",NA,15,14,"LOW","Cloudy",NA
"8563",8563,"2015-08-27","Marie Curtis Park East Beach",16,"SW",19,"No",NA,10,27,"LOW","Clear",0.34
"8564",8564,"2015-08-27","Sunnyside Beach",16,"SW",19,"No",NA,10,16,"LOW","Clear",0.7
"8565",8565,"2015-08-27","Hanlan's Point Beach",16,"SW",19,"No",NA,12,46,"LOW","Clear",NA
"8566",8566,"2015-08-27","Gibraltar Point Beach",16,"SW",19,"No",NA,12,NA,"LOW","Clear",NA
"8567",8567,"2015-08-27","Centre Island Beach",16,"SW",19,"No",NA,13,134,"LOW","Clear",NA
"8568",8568,"2015-08-27","Ward's Island Beach",16,"SW",19,"No",NA,15,1,"LOW","Clear",NA
"8569",8569,"2015-08-27","Cherry Beach",10,"W",18,"No",NA,18,34,"LOW","Clear",NA
"8570",8570,"2015-08-27","Woodbine Beaches",10,"W",18,"No",NA,11,26,"LOW","Clear",NA
"8571",8571,"2015-08-27","Kew Balmy Beach",10,"W",18,"No",NA,11,19,"LOW","Clear",NA
"8572",8572,"2015-08-27","Bluffer's Beach Park",10,"W",18,"No",NA,12,17,"LOW","Clear",NA
"8573",8573,"2016-06-16","Marie Curtis Park East Beach",18,"NE",17,"Yes",0,10,40,"MOD","clear",0.82
"8574",8574,"2016-06-16","Sunnyside Beach",18,"NE",17,"Yes",0,10,60,"MOD","algae",0.64
"8575",8575,"2016-06-16","Hanlan's Point Beach",18,"NE",17,"Yes",0,8,5,"LOW","clear",NA
"8576",8576,"2016-06-16","Gibraltar Point Beach",18,"NE",17,"Yes",0,10,10,"LOW","clear",NA
"8577",8577,"2016-06-16","Centre Island Beach",18,"NE",17,"Yes",0,10,35,"MOD","Murky",NA
"8578",8578,"2016-06-16","Ward's Island Beach",18,"NE",17,"Yes",0,12,5,"LOW","Murky",NA
"8579",8579,"2016-06-16","Cherry Beach",17,"NE",17,"Yes",0,10,75,"LOW","Murky",NA
"8580",8580,"2016-06-16","Woodbine Beaches",17,"NE",17,"Yes",0,10,1,"LOW","Clear",NA
"8581",8581,"2016-06-16","Kew Balmy Beach",17,"NE",17,"Yes",0,10,5,"LOW","Clear",NA
"8582",8582,"2016-06-16","Bluffer's Beach Park",17,"NE",17,"Yes",0,10,21,"LOW","Clear",NA
"8583",8583,"2016-06-18","Marie Curtis Park East Beach",NA,"None",20,"No",NA,11,12,"LOW","slightly murky ",4.07
"8584",8584,"2016-06-18","Sunnyside Beach",NA,"None",20,"No",NA,12,32,"LOW","clear",2.21
"8585",8585,"2016-06-18","Hanlan's Point Beach",NA,"None",20,"No",NA,11,25,"LOW","clear",NA
"8586",8586,"2016-06-18","Gibraltar Point Beach",NA,"None",20,"No",NA,11,35,"LOW","clear",NA
"8587",8587,"2016-06-18","Centre Island Beach",NA,"None",20,"No",NA,11,80,"LOW","clear",NA
"8588",8588,"2016-06-18","Ward's Island Beach",NA,"None",20,"No",NA,11,40,"LOW","clear",NA
"8589",8589,"2016-06-18","Cherry Beach",NA,"None",20,"No",NA,12,55,"LOW","clear",NA
"8590",8590,"2016-06-18","Woodbine Beaches",NA,"None",20,"No",NA,13,5,"LOW","Algae",NA
"8591",8591,"2016-06-18","Kew Balmy Beach",NA,"None",20,"No",NA,13,14,"LOW","Clear",NA
"8592",8592,"2016-06-18","Bluffer's Beach Park",NA,"None",20,"No",NA,12,12,"LOW","Algae/clear",NA
"8593",8593,"2016-06-30","Marie Curtis Park East Beach",8,"SW",15,"No",NA,13,7,"LOW","Clear",0.54
"8594",8594,"2016-06-30","Sunnyside Beach",8,"SW",15,"No",NA,13,32,"LOW","Clear",0.96
"8595",8595,"2016-06-30","Hanlan's Point Beach",8,"SW",15,"No",NA,16,23,"LOW","Clear",NA
"8596",8596,"2016-06-30","Gibraltar Point Beach",8,"SW",15,"No",NA,16,18,"LOW","Clear",NA
"8597",8597,"2016-06-30","Centre Island Beach",8,"SW",15,"No",NA,16,27,"LOW","Clear",NA
"8598",8598,"2016-06-30","Ward's Island Beach",8,"SW",15,"No",NA,16,19,"LOW","Clear",NA
"8599",8599,"2016-06-30","Cherry Beach",8,"SW",15,"No",NA,17,36,"LOW","Clear",NA
"8600",8600,"2016-06-30","Woodbine Beaches",8,"SW",15,"No",NA,16,3,"LOW","Clear",NA
"8601",8601,"2016-06-30","Kew Balmy Beach",8,"SW",15,"No",NA,16,NA,"LOW","Clear",NA
"8602",8602,"2016-06-30","Bluffer's Beach Park",8,"SW",15,"No",NA,14,10,"LOW","Clear",NA
"8603",8603,"2016-07-01","Gibraltar Point Beach",17,"NE",17,"No",NA,14,25,"LOW","clear",NA
"8604",8604,"2016-07-01","Centre Island Beach",17,"NE",17,"No",NA,16,20,"LOW","clear",NA
"8605",8605,"2016-07-01","Ward's Island Beach",17,"NE",17,"No",NA,15,7,"MOD","clear",NA
"8606",8606,"2016-07-01","Cherry Beach",17,"NE",17,"No",NA,17,30,"LOW","clear",NA
"8607",8607,"2016-07-01","Woodbine Beaches",17,"NE",17,"No",NA,15,10,"LOW","Murky",NA
"8608",8608,"2016-07-01","Kew Balmy Beach",17,"NE",17,"No",NA,14,30,"MOD","Murky",NA
"8609",8609,"2016-07-01","Bluffer's Beach Park",17,"NE",17,"No",NA,16,9,"LOW","Clear",NA
"8610",8610,"2016-07-02","Marie Curtis Park East Beach",15,"NW",17,"Yes",15,9,20,"LOW","clear",0.44
"8611",8611,"2016-07-02","Sunnyside Beach",15,"NW",17,"Yes",15,10,20,"LOW","clear",0.85
"8612",8612,"2016-07-02","Hanlan's Point Beach",15,"NW",17,"Yes",15,10,35,"LOW","clear",NA
"8613",8613,"2015-08-10","Marie Curtis Park East Beach",7,"E",20,"No",NA,16,23,"LOW","Cloudy + algae + debris",1.18
"8614",8614,"2015-08-10","Sunnyside Beach",7,"E",20,"No",NA,18,8,"LOW","Clear",0.83
"8615",8615,"2015-08-10","Hanlan's Point Beach",7,"E",20,"No",NA,15,37,"NONE","Cloudy",NA
"8616",8616,"2015-08-10","Gibraltar Point Beach",7,"E",20,"No",NA,14,14,"NONE","Cloudy",NA
"8617",8617,"2015-08-10","Centre Island Beach",7,"E",20,"No",NA,14,22,"NONE","Cloudy",NA
"8618",8618,"2015-08-10","Ward's Island Beach",7,"E",20,"No",NA,14,16,"NONE","Cloudy",NA
"8619",8619,"2015-08-10","Cherry Beach",9,"E",17,"No",NA,14,11,"NONE","Cloudy",NA
"8620",8620,"2015-08-10","Woodbine Beaches",9,"E",17,"No",NA,16,NA,"LOW","Murky",NA
"8621",8621,"2015-08-10","Kew Balmy Beach",9,"E",17,"No",NA,17,2,"LOW","Murky",NA
"8622",8622,"2015-08-10","Bluffer's Beach Park",9,"E",17,"No",NA,14,60,"LOW","Murky",NA
"8623",8623,"2015-08-20","Marie Curtis Park East Beach",19,"S",24,"Yes",10,20,NA,"HIGH","Very murky",5.9
"8624",8624,"2015-08-20","Sunnyside Beach",19,"S",24,"Yes",10,20,NA,"HIGH","Very murky",7.67
"8625",8625,"2015-08-20","Hanlan's Point Beach",19,"S",24,"Yes",10,19,12,"HIGH","Murky",NA
"8626",8626,"2015-08-20","Gibraltar Point Beach",19,"S",24,"Yes",10,18,13,"HIGH","Murky",NA
"8627",8627,"2015-08-20","Centre Island Beach",19,"S",24,"Yes",10,19,18,"HIGH","Murky",NA
"8628",8628,"2015-08-20","Ward's Island Beach",19,"S",24,"Yes",10,19,26,"HIGH","Murky",NA
"8629",8629,"2015-08-20","Cherry Beach",24,"S",22,"Yes",5,20,19,"HIGH","Murky",NA
"8630",8630,"2015-08-20","Woodbine Beaches",24,"S",22,"Yes",5,18,7,"HIGH","Cloudy",NA
"8631",8631,"2015-08-20","Kew Balmy Beach",24,"S",22,"Yes",5,21,3,"HIGH","Cloudy",NA
"8632",8632,"2015-08-20","Bluffer's Beach Park",24,"S",22,"Yes",5,18,NA,"HIGH","Murky",NA
"8633",8633,"2015-08-26","Marie Curtis Park East Beach",15,"SW",19,"No",NA,14,10,"LOW","Clear",3.13
"8634",8634,"2015-08-26","Sunnyside Beach",15,"SW",19,"No",NA,18,6,"LOW","Clear",1.06
"8635",8635,"2015-08-26","Hanlan's Point Beach",15,"SW",19,"No",NA,14,42,"MOD","Clear",NA
"8636",8636,"2015-08-26","Gibraltar Point Beach",15,"SW",19,"No",NA,14,NA,"MOD","Clear",NA
"8637",8637,"2015-08-26","Centre Island Beach",15,"SW",19,"No",NA,14,21,"MOD","Clear",NA
"8638",8638,"2015-08-26","Ward's Island Beach",15,"SW",19,"No",NA,16,34,"MOD","Clear",NA
"8639",8639,"2015-08-26","Cherry Beach",11,"SW",20,"No",NA,18,52,"MOD","Clear",NA
"8640",8640,"2015-08-26","Woodbine Beaches",11,"SW",20,"No",NA,14,9,"LOW","Clear",NA
"8641",8641,"2015-08-26","Kew Balmy Beach",11,"SW",20,"No",NA,14,53,"LOW","Cloudy",NA
"8642",8642,"2015-08-26","Bluffer's Beach Park",11,"SW",20,"No",NA,12,8,"LOW","Clear",NA
"8643",8643,"2015-08-28","Marie Curtis Park East Beach",5,"SE",17,"No",NA,13,17,"LOW","Clear",0.49
"8644",8644,"2015-08-28","Sunnyside Beach",5,"SE",17,"No",NA,16,24,"LOW","Clear",0.62
"8645",8645,"2015-08-28","Hanlan's Point Beach",5,"SE",17,"No",NA,11,13,"NONE","Clear",NA
"8646",8646,"2015-08-28","Gibraltar Point Beach",5,"SE",17,"No",NA,16,NA,"NONE","Clear",NA
"8647",8647,"2015-08-28","Centre Island Beach",5,"SE",17,"No",NA,16,NA,"NONE","Clear",NA
"8648",8648,"2015-08-28","Ward's Island Beach",5,"SE",17,"No",NA,16,NA,"NONE","Clear",NA
"8649",8649,"2015-08-28","Cherry Beach",3,"NW",16,"No",NA,17,36,"NONE","Clear",NA
"8650",8650,"2015-08-28","Woodbine Beaches",3,"NW",16,"No",NA,13,4,"LOW","Clear",NA
"8651",8651,"2015-08-28","Kew Balmy Beach",3,"NW",16,"No",NA,13,7,"LOW","Clear",NA
"8652",8652,"2015-08-28","Bluffer's Beach Park",3,"NW",16,"No",NA,11,13,"LOW","Clear",NA
"8653",8653,"2015-08-30","Marie Curtis Park East Beach",9,"SW",20,"No",NA,13,17,"LOW","Clear",1.71
"8654",8654,"2015-08-30","Sunnyside Beach",9,"SW",20,"No",NA,15,48,"LOW","Clear + algae",0.88
"8655",8655,"2015-08-30","Hanlan's Point Beach",9,"SW",20,"No",NA,16,35,"LOW","Clear",NA
"8656",8656,"2015-08-30","Gibraltar Point Beach",9,"SW",20,"No",NA,16,12,"LOW","Clear",NA
"8657",8657,"2015-08-30","Centre Island Beach",9,"SW",20,"No",NA,16,120,"LOW","Clear",NA
"8658",8658,"2015-08-30","Ward's Island Beach",9,"SW",20,"No",NA,18,28,"LOW","Clear",NA
"8659",8659,"2015-08-30","Cherry Beach",6,"NE",19,"No",NA,20,41,"LOW","Clear",NA
"8660",8660,"2015-08-30","Woodbine Beaches",6,"NE",19,"No",NA,13,3,"LOW","Clear",NA
"8661",8661,"2015-08-30","Kew Balmy Beach",6,"NE",19,"No",NA,13,11,"LOW","Clear",NA
"8662",8662,"2015-08-30","Bluffer's Beach Park",6,"NE",19,"No",NA,12,43,"LOW","Clear",NA
"8663",8663,"2016-05-26","Marie Curtis Park East Beach",21,"E",15,"No",NA,11,NA,"LOW","Cloudy",0.84
"8664",8664,"2016-05-26","Sunnyside Beach",21,"E",15,"No",NA,13,NA,"LOW","Clear",1.24
"8665",8665,"2016-05-26","Hanlan's Point Beach",21,"E",15,"No",NA,10,NA,"LOW","Clear",NA
"8666",8666,"2016-05-26","Gibraltar Point Beach",21,"E",15,"No",NA,12,NA,"LOW","Clear with algae",NA
"8667",8667,"2016-05-26","Centre Island Beach",21,"E",15,"No",NA,13,NA,"LOW","Clear",NA
"8668",8668,"2016-05-26","Ward's Island Beach",21,"E",15,"No",NA,14,NA,"LOW","Clear with algae",NA
"8669",8669,"2016-05-26","Cherry Beach",21,"E",15,"No",NA,16,35,"LOW","Algae/Clear",NA
"8670",8670,"2016-05-26","Woodbine Beaches",21,"E",15,"No",NA,12,7,"LOW","Clear",NA
"8671",8671,"2016-05-26","Kew Balmy Beach",21,"E",15,"No",NA,12,30,"LOW","Clear",NA
"8672",8672,"2016-05-26","Bluffer's Beach Park",21,"E",15,"No",NA,10,NA,"MOD","Clear",NA
"8673",8673,"2016-06-08","Marie Curtis Park East Beach",22,"NW",10,"No",NA,8,30,"LOW","Clear",0.4
"8674",8674,"2016-06-08","Sunnyside Beach",22,"NW",10,"No",NA,7,55,"LOW","Clear",0.27
"8675",8675,"2016-06-08","Hanlan's Point Beach",22,"NW",10,"No",NA,7,NA,"MOD","Clear",NA
"8676",8676,"2016-06-08","Gibraltar Point Beach",22,"NW",10,"No",NA,6,50,"LOW","Clear",NA
"8677",8677,"2016-06-08","Centre Island Beach",22,"NW",10,"No",NA,6,10,"LOW","Clear",NA
"8678",8678,"2016-06-08","Ward's Island Beach",22,"NW",10,"No",NA,10,36,"LOW","Clear",NA
"8679",8679,"2016-06-08","Cherry Beach",22,"NW",10,"No",NA,12,18,"LOW","Clear",NA
"8680",8680,"2016-06-08","Woodbine Beaches",22,"NW",10,"No",NA,6,12,"LOW","Clear",NA
"8681",8681,"2016-06-08","Kew Balmy Beach",22,"NW",10,"No",NA,6,42,"LOW","Clear",NA
"8682",8682,"2016-06-08","Bluffer's Beach Park",22,"NW",10,"No",NA,6,18,"LOW","Clear",NA
"8683",8683,"2016-06-14","Marie Curtis Park East Beach",11,"NE",12,"No",NA,5,23,"LOW","clear",1.51
"8684",8684,"2016-06-14","Sunnyside Beach",11,"NE",12,"No",NA,8,32,"LOW","clear",0.8
"8685",8685,"2016-06-14","Hanlan's Point Beach",11,"NE",12,"No",NA,5,3,"LOW","clear",NA
"8686",8686,"2016-06-14","Gibraltar Point Beach",11,"NE",12,"No",NA,6,7,"LOW","clear",NA
"8687",8687,"2016-06-14","Centre Island Beach",11,"NE",12,"No",NA,7,9,"LOW","clear",NA
"8688",8688,"2016-06-14","Ward's Island Beach",11,"NE",12,"No",NA,7,2,"LOW","clear",NA
"8689",8689,"2016-06-14","Cherry Beach",11,"NE",12,"No",NA,10,14,"LOW","clear",NA
"8690",8690,"2016-06-14","Woodbine Beaches",11,"NE",12,"No",NA,8,NA,"LOW","clear",NA
"8691",8691,"2016-06-14","Kew Balmy Beach",11,"NE",12,"No",NA,8,40,"LOW","clear",NA
"8692",8692,"2016-06-14","Bluffer's Beach Park",11,"NE",12,"No",NA,8,24,"LOW","clear",NA
"8693",8693,"2016-06-20","Marie Curtis Park East Beach",4,"NE",17,"No",NA,14,66,"MOD","murky",1.4
"8694",8694,"2016-06-20","Sunnyside Beach",4,"NE",17,"No",NA,13,12,"MOD","cloudy",0.9
"8695",8695,"2016-06-20","Hanlan's Point Beach",4,"NE",17,"No",NA,12,16,"MOD","cloudy",NA
"8696",8696,"2016-06-20","Gibraltar Point Beach",4,"NE",17,"No",NA,11,19,"MOD","cloudy",NA
"8697",8697,"2016-06-20","Centre Island Beach",4,"NE",17,"No",NA,12,59,"MOD","cloudy",NA
"8698",8698,"2016-06-20","Ward's Island Beach",4,"NE",17,"No",NA,16,16,"MOD","cloudy",NA
"8699",8699,"2016-06-20","Cherry Beach",4,"SW",17,"No",NA,17,26,"MOD","cloudy",NA
"8700",8700,"2016-06-20","Woodbine Beaches",4,"SW",17,"No",NA,11,5,"LOW","murky",NA
"8701",8701,"2016-06-20","Kew Balmy Beach",4,"SW",17,"No",NA,10,14,"LOW","murky",NA
"8702",8702,"2016-06-20","Bluffer's Beach Park",4,"SW",17,"No",NA,10,42,"MOD","clear",NA
"8703",8703,"2016-06-23","Marie Curtis Park East Beach",11,"NE",16,"No",NA,9,7,"LOW","Clear",0.78
"8704",8704,"2016-06-23","Sunnyside Beach",11,"NE",16,"No",NA,10,30,"LOW","Clear",1.25
"8705",8705,"2016-06-23","Hanlan's Point Beach",11,"NE",16,"No",NA,10,70,"LOW","Clear",NA
"8706",8706,"2016-06-23","Gibraltar Point Beach",11,"NE",16,"No",NA,12,15,"LOW","Clear",NA
"8707",8707,"2016-06-23","Centre Island Beach",11,"NE",16,"No",NA,12,25,"LOW","Clear",NA
"8708",8708,"2016-06-23","Ward's Island Beach",11,"NE",16,"No",NA,13,12,"LOW","Clear",NA
"8709",8709,"2016-06-23","Cherry Beach",11,"NE",16,"No",NA,14,7,"LOW","Clear",NA
"8710",8710,"2016-06-23","Woodbine Beaches",11,"NE",16,"No",NA,8,1,"LOW","Clear",NA
"8711",8711,"2016-06-23","Kew Balmy Beach",11,"NE",16,"No",NA,7,5,"LOW","Clear",NA
"8712",8712,"2016-06-23","Bluffer's Beach Park",11,"NE",16,"No",NA,12,11,"LOW","Cloudy",NA
"8713",8713,"2016-06-24","Marie Curtis Park East Beach",8,"S",15,"No",NA,10,47,"LOW","clear",0.54
