tfs_alarm_time,tfs_arrival_time,area_of_origin,civilian_casualties,estimated_dollar_loss,extent_of_fire,fire_alarm_system_presence,ignition_source,smoke_alarm_at_fire_origin,sprinkler_system_operation,time_diff
2013-12-25T17:34:44Z,2013-12-25T17:39:17Z,24,0,200,1 ,P,12,P,N,4.55
2017-05-21T02:55:10Z,2017-05-21T03:01:13Z,25,0,50000,2 ,P,59,P,N,6.05
2012-11-13T00:39:10Z,2012-11-13T00:43:36Z,64,0,2000,2 ,P,71,PO,N,4.43333333333333
2016-11-11T13:11:20Z,2016-11-11T13:16:41Z,79,0,1000,1 ,P,30,N,P,5.35
2016-11-11T21:52:15Z,2016-11-11T21:57:02Z,24,0,600,1 ,N,11,P,N,4.78333333333333
2012-11-13T09:55:19Z,2012-11-13T09:59:41Z,28,0,5000,2 ,P,55,PO,PO,4.36666666666667
2012-11-13T23:55:00Z,2012-11-13T23:59:41Z,24,0,2000,2 ,P,11,P,N,4.68333333333333
2014-10-25T05:53:54Z,2014-10-25T05:58:03Z,23,0,500,1 ,P,55,P,P,4.15
2014-10-26T17:24:53Z,2014-10-26T17:28:23Z,64,0,25,1 ,P,19,P,P,3.5
2017-11-24T00:01:23Z,2017-11-24T00:12:37Z,25,0,20,1 ,N,71,N,N,11.2333333333333
2016-03-06T11:56:24Z,2016-03-06T12:00:45Z,24,3,400,1 ,P,12,PO,N,4.35
2012-11-15T21:27:52Z,2012-11-15T21:33:10Z,24,0,500,2 ,P,13,PO,P,5.3
2017-03-02T14:34:06Z,2017-03-02T14:36:50Z,42,0,200,1 ,P,72,PO,P,2.73333333333333
2014-10-28T14:06:00Z,2014-10-28T14:10:25Z,24,0,1000,1 ,P,12,PO,N,4.41666666666667
2012-11-16T20:35:42Z,2012-11-16T20:40:26Z,64,0,0,1 ,P,71,N,P,4.73333333333333
2013-12-28T00:01:10Z,2013-12-28T00:05:19Z,24,0,1500,2 ,N,16,PO,N,4.15
2015-12-04T00:48:57Z,2015-12-04T00:54:42Z,92,0,2000,1 ,N,96,N,N,5.75
2015-12-05T00:37:07Z,2015-12-05T00:42:59Z,24,3,6000,2 ,P,11,N,N,5.86666666666667
2012-11-18T15:07:49Z,2012-11-18T15:11:49Z,24,0,100,1 ,P,11,P,N,4
2012-11-20T07:55:13Z,2012-11-20T08:01:04Z,21,0,1000,2 ,P,55,N,N,5.85
2014-07-23T09:49:25Z,2014-07-23T09:53:33Z,24,0,5,1 ,P,13,PO,P,4.13333333333333
2015-10-07T12:11:46Z,2015-10-07T12:16:03Z,24,0,1500,1 ,P,11,PO,N,4.28333333333333
2015-04-03T14:49:42Z,2015-04-03T14:54:49Z,24,0,600,2 ,P,11,PO,P,5.11666666666667
2012-11-22T23:13:20Z,2012-11-22T23:16:45Z,44,0,0,1 ,P,71,P,P,3.41666666666667
2012-11-25T21:08:07Z,2012-11-25T21:11:27Z,24,3,500,1 ,P,11,P,P,3.33333333333333
2016-02-02T13:57:51Z,2016-02-02T14:02:59Z,44,0,0,1 ,N,71,N,N,5.13333333333333
2012-11-26T16:51:46Z,2012-11-26T16:56:20Z,24,0,3000,2 ,P,11,PO,N,4.56666666666667
2014-01-01T16:20:14Z,2014-01-01T16:25:07Z,53,0,0,1 ,N,36,P,N,4.88333333333333
2014-11-02T11:57:54Z,2014-11-02T12:01:40Z,64,0,200,1 ,P,19,PO,N,3.76666666666667
2016-06-12T18:38:40Z,2016-06-12T18:45:21Z,24,0,100,1 ,P,11,PO,P,6.68333333333333
2013-06-04T19:51:52Z,2013-06-04T19:56:00Z,24,0,10,1 ,N,12,P,N,4.13333333333333
2017-06-24T02:46:22Z,2017-06-24T02:52:35Z,83,0,10000,1 ,P,81,PO,N,6.21666666666667
2014-09-01T16:59:34Z,2014-09-01T17:03:33Z,64,0,1000,1 ,P,71,PO,P,3.98333333333333
2013-11-12T11:03:13Z,2013-11-12T11:06:31Z,64,0,0,1 ,P,71,P,P,3.3
2016-04-06T14:16:29Z,2016-04-06T14:22:32Z,24,0,2000,2 ,P,11,N,N,6.05
2016-12-20T14:54:39Z,2016-12-20T15:03:00Z,24,0,3000,2 ,P,11,PO,P,8.35
2015-06-14T02:42:56Z,2015-06-14T02:47:01Z,24,0,0,1 ,P,11,PO,P,4.08333333333333
2015-12-07T20:18:57Z,2015-12-07T20:23:38Z,53,0,0,1 ,N,17,PO,N,4.68333333333333
2016-04-30T15:46:33Z,2016-04-30T15:51:10Z,24,0,4000,1 ,P,55,PO,PO,4.61666666666667
2012-11-29T12:39:12Z,2012-11-29T12:45:27Z,24,2,5000,2 ,P,11,PO,P,6.25
2012-11-29T23:37:54Z,2012-11-29T23:39:38Z,22,1,1000,2 ,P,71,PO,N,1.73333333333333
2014-11-03T18:46:04Z,2014-11-03T18:49:45Z,24,0,500,1 ,N,11,PO,N,3.68333333333333
2014-11-04T05:16:13Z,2014-11-04T05:22:53Z,64,0,1000,2 ,P,71,PO,N,6.66666666666667
2017-07-06T16:21:23Z,2017-07-06T16:26:47Z,64,0,3000,2 ,P,79,PO,P,5.4
2013-06-23T16:46:17Z,2013-06-23T16:50:15Z,42,1,200,1 ,P,71,PO,N,3.96666666666667
2014-06-12T17:22:55Z,2014-06-12T17:26:00Z,30,0,6000,2 ,N,81,N,N,3.08333333333333
2016-09-17T12:40:18Z,2016-09-17T12:44:00Z,24,1,5000,2 ,N,11,N,N,3.7
2013-07-14T13:48:45Z,2013-07-14T13:54:04Z,75,0,600,1 ,N,93,N,N,5.31666666666667
2013-07-14T14:25:34Z,2013-07-14T14:29:48Z,24,0,800,1 ,P,19,PO,P,4.23333333333333
2012-12-02T21:26:22Z,2012-12-02T21:33:02Z,27,1,500,1 ,N,43,P,N,6.66666666666667
2012-12-05T12:25:13Z,2012-12-05T12:28:07Z,45,0,0,1 ,N,71,N,N,2.9
2016-10-28T15:32:30Z,2016-10-28T15:38:12Z,24,0,2000,2 ,N,12,P,N,5.7
2016-08-09T01:01:41Z,2016-08-09T01:06:56Z,21,0,5000,1 ,N,28,PO,N,5.25
2014-01-11T00:29:43Z,2014-01-11T00:35:27Z,83,0,3000,1 ,P,49,PO,N,5.73333333333333
2017-07-21T03:49:56Z,2017-07-21T03:54:29Z,24,0,100,1 ,P,12,PO,P,4.55
2016-10-28T22:00:35Z,2016-10-28T22:05:10Z,24,0,35000,2 ,P,19,PO,N,4.58333333333333
2015-12-09T17:34:49Z,2015-12-09T17:39:32Z,44,0,0,1 ,P,49,PO,PO,4.71666666666667
2015-12-10T08:30:43Z,2015-12-10T08:36:12Z,24,0,100,1 ,P,11,PO,N,5.48333333333333
2014-01-05T18:43:17Z,2014-01-05T18:47:18Z,24,0,5000,4 ,N,11,N,N,4.01666666666667
2017-08-29T21:04:31Z,2017-08-29T21:10:10Z,44,0,1000,1 ,P,92,P,N,5.65
2017-09-21T13:21:00Z,2017-09-21T13:24:30Z,24,0,2000,2 ,N,11,P,N,3.5
2014-01-05T19:09:49Z,2014-01-05T19:16:27Z,27,0,600,1 ,P,43,PO,N,6.63333333333333
2012-12-09T09:50:13Z,2012-12-09T09:56:19Z,24,0,0,1 ,N,12,PO,P,6.1
2016-05-03T19:40:43Z,2016-05-03T19:44:09Z,22,0,50,1 ,P,71,P,P,3.43333333333333
2014-11-19T23:34:05Z,2014-11-19T23:39:00Z,24,0,3000,1 ,P,12,PO,P,4.91666666666667
2017-10-01T19:38:41Z,2017-10-01T19:43:27Z,24,0,2000,1 ,P,12,PO,N,4.76666666666667
2017-10-07T23:05:37Z,2017-10-07T23:11:02Z,24,0,3500,1 ,N,12,N,N,5.41666666666667
2017-10-08T10:23:13Z,2017-10-08T10:26:08Z,24,0,0,1 ,P,12,PO,N,2.91666666666667
2017-10-08T12:23:36Z,2017-10-08T12:27:52Z,24,0,10,1 ,N,12,P,N,4.26666666666667
2017-10-17T15:52:21Z,2017-10-17T15:56:03Z,73,0,0,1 ,N,71,N,N,3.7
2017-02-18T17:47:13Z,2017-02-18T17:53:15Z,27,0,300,1 ,N,43,N,N,6.03333333333333
2014-11-08T23:08:16Z,2014-11-08T23:13:11Z,11,0,2000,2 ,P,96,N,N,4.91666666666667
2016-08-10T14:09:59Z,2016-08-10T14:14:14Z,21,0,1000,2 ,P,71,PO,P,4.25
2014-01-08T23:11:55Z,2014-01-08T23:17:48Z,21,0,300,1 ,P,49,P,N,5.88333333333333
2014-01-08T23:28:52Z,2014-01-08T23:35:52Z,44,0,500,2 ,N,71,N,N,7
2014-01-09T10:55:36Z,2014-01-09T11:00:38Z,52,0,1000,1 ,P,31,PO,N,5.03333333333333
2012-12-13T14:40:18Z,2012-12-13T14:45:36Z,24,1,10000,2 ,N,11,PO,N,5.3
2017-04-29T19:44:29Z,2017-04-29T19:47:17Z,24,0,3500,2 ,P,11,PO,N,2.8
2016-05-04T16:48:40Z,2016-05-04T16:53:48Z,24,1,5000,2 ,N,11,P,N,5.13333333333333
2014-01-10T01:04:15Z,2014-01-10T01:07:52Z,27,0,500,1 ,N,43,PO,N,3.61666666666667
2015-06-21T09:20:18Z,2015-06-21T09:24:09Z,27,0,1000,1 ,P,28,PO,N,3.85
2012-12-15T16:28:46Z,2012-12-15T16:34:57Z,24,0,100,1 ,P,11,PO,N,6.18333333333333
2015-06-21T14:07:41Z,2015-06-21T14:13:08Z,24,1,500,1 ,P,11,PO,N,5.45
2012-12-17T14:36:25Z,2012-12-17T14:41:10Z,49,0,500,2 ,P,72,PO,P,4.75
2014-11-13T07:26:58Z,2014-11-13T07:31:58Z,62,0,180000,1 ,P,73,PO,P,5
2014-02-05T16:37:26Z,2014-02-05T16:44:09Z,24,0,300,2 ,P,11,PO,N,6.71666666666667
2015-07-13T03:50:22Z,2015-07-13T03:54:24Z,21,1,5000,2 ,N,49,PO,N,4.03333333333333
2014-01-12T05:28:01Z,2014-01-12T05:33:01Z,22,0,1500,2 ,N,59,PO,N,5
2014-01-12T13:55:56Z,2014-01-12T14:00:52Z,21,0,500,2 ,P,71,N,N,4.93333333333333
2012-12-19T01:33:50Z,2012-12-19T01:40:18Z,24,0,1000,2 ,P,11,PO,P,6.46666666666667
2017-01-27T16:04:33Z,2017-01-27T16:07:43Z,44,0,1000,2 ,N,92,N,N,3.16666666666667
2015-06-23T11:14:31Z,2015-06-23T11:18:30Z,24,0,20000,2 ,N,11,PO,N,3.98333333333333
2014-01-13T13:09:10Z,2014-01-13T13:14:27Z,50,0,0,1 ,N,34,N,N,5.28333333333333
2014-01-14T03:49:05Z,2014-01-14T03:55:28Z,42,0,0,1 ,N,71,N,N,6.38333333333333
2014-11-13T18:20:17Z,2014-11-13T18:24:21Z,44,0,1000,1 ,P,10,PO,P,4.06666666666667
2014-11-13T22:33:25Z,2014-11-13T22:38:39Z,44,0,0,1 ,P,71,N,P,5.23333333333333
2014-11-14T14:56:15Z,2014-11-14T15:00:22Z,44,0,40000,9 ,N,71,PO,N,4.11666666666667
2016-01-02T14:40:07Z,2016-01-02T14:47:35Z,24,0,0,1 ,P,12,PO,P,7.46666666666667
2016-05-20T12:13:46Z,2016-05-20T12:19:34Z,42,0,500,2 ,N,83,N,N,5.8
2015-07-23T12:51:11Z,2015-07-23T12:55:22Z,61,0,500,1 ,P,72,P,N,4.18333333333333
2012-12-22T21:39:49Z,2012-12-22T21:43:10Z,24,0,1000,2 ,P,12,N,P,3.35
2017-01-01T17:23:19Z,2017-01-01T17:29:17Z,21,0,200,1 ,P,55,PO,N,5.96666666666667
2014-11-16T04:30:08Z,2014-11-16T04:34:18Z,64,0,100,1 ,P,34,N,N,4.16666666666667
2014-03-16T19:33:50Z,2014-03-16T19:36:39Z,24,0,5,1 ,P,11,PO,P,2.81666666666667
2014-11-16T15:33:27Z,2014-11-16T15:38:44Z,24,0,500,1 ,P,16,P,P,5.28333333333333
2012-12-25T22:02:48Z,2012-12-25T22:07:08Z,21,0,20000,2 ,P,55,PO,N,4.33333333333333
2013-09-12T13:13:37Z,2013-09-12T13:20:48Z,24,0,20000,2 ,N,11,PO,N,7.18333333333333
2017-02-18T22:58:40Z,2017-02-18T23:05:04Z,27,0,0,1 ,P,43,PO,N,6.4
2015-12-16T10:24:00Z,2015-12-16T10:27:50Z,83,0,10000,1 ,P,47,P,P,3.83333333333333
2012-12-26T18:30:50Z,2012-12-26T18:34:59Z,24,0,500,1 ,N,11,PO,N,4.15
2014-11-18T14:43:21Z,2014-11-18T14:48:03Z,25,0,2000,2 ,N,73,P,N,4.7
2016-05-08T09:47:34Z,2016-05-08T09:51:21Z,30,0,50,1 ,P,52,N,N,3.78333333333333
2012-12-29T16:20:20Z,2012-12-29T16:28:15Z,25,0,0,1 ,N,73,N,N,7.91666666666667
2013-04-03T16:43:08Z,2013-04-03T16:51:23Z,24,0,1000,2 ,P,11,PO,N,8.25
2017-01-14T15:43:02Z,2017-01-14T15:46:40Z,24,0,0,1 ,P,16,P,P,3.63333333333333
2017-07-14T18:13:00Z,2017-07-14T18:16:06Z,24,0,500,1 ,P,12,P,P,3.1
2016-10-30T20:46:11Z,2016-10-30T20:49:42Z,64,0,1,1 ,P,71,P,P,3.51666666666667
2015-06-28T02:16:08Z,2015-06-28T02:22:01Z,24,0,3000,2 ,P,11,PO,N,5.88333333333333
2014-01-27T14:47:50Z,2014-01-27T14:52:03Z,27,0,100,1 ,P,77,P,N,4.21666666666667
2016-05-11T01:42:13Z,2016-05-11T01:46:44Z,25,0,6000,2 ,P,49,PO,N,4.51666666666667
2013-01-19T23:37:22Z,2013-01-19T23:43:13Z,25,0,150,1 ,N,79,N,N,5.85
2015-07-06T17:09:49Z,2015-07-06T17:14:58Z,25,0,500,2 ,N,73,P,N,5.15
2014-04-22T21:28:39Z,2014-04-22T21:33:48Z,24,0,500,1 ,P,11,PO,P,5.15
2013-05-16T01:12:27Z,2013-05-16T01:16:21Z,24,0,500,2 ,P,11,PO,PO,3.9
2016-02-04T17:56:15Z,2016-02-04T18:01:34Z,24,0,0,1 ,N,12,P,N,5.31666666666667
2016-09-06T08:44:23Z,2016-09-06T08:48:18Z,21,0,100,1 ,P,71,PO,N,3.91666666666667
2013-06-12T10:17:54Z,2013-06-12T10:21:05Z,22,0,50,1 ,P,75,PO,P,3.18333333333333
2015-02-14T12:25:15Z,2015-02-14T12:29:11Z,22,0,100,2 ,P,55,PO,N,3.93333333333333
2016-09-15T16:55:22Z,2016-09-15T16:58:21Z,33,0,100,1 ,P,73,PO,P,2.98333333333333
2015-12-18T20:16:19Z,2015-12-18T20:20:11Z,64,0,20,1 ,P,71,P,P,3.86666666666667
2015-06-27T09:23:11Z,2015-06-27T09:28:05Z,24,0,500,1 ,N,11,PO,N,4.9
2017-05-23T04:16:48Z,2017-05-23T04:22:07Z,50,0,500,2 ,N,83,N,P,5.31666666666667
2014-01-23T12:48:03Z,2014-01-23T12:52:59Z,50,0,2500,1 ,P,72,PO,PO,4.93333333333333
2014-01-23T15:30:14Z,2014-01-23T15:34:09Z,27,0,1500,1 ,N,43,PO,N,3.91666666666667
2014-11-20T19:02:31Z,2014-11-20T19:05:11Z,55,0,10000,1 ,P,23,PO,P,2.66666666666667
2016-05-10T10:08:12Z,2016-05-10T10:12:14Z,24,1,25000,2 ,N,12,PO,N,4.03333333333333
2016-11-28T19:17:38Z,2016-11-28T19:20:37Z,25,0,2000,2 ,P,55,PO,P,2.98333333333333
2015-02-27T14:54:01Z,2015-02-27T15:01:38Z,42,0,50,1 ,P,96,P,P,7.61666666666667
2013-01-04T17:31:17Z,2013-01-04T17:35:45Z,21,0,750,2 ,P,71,PO,N,4.46666666666667
2014-01-24T09:23:26Z,2014-01-24T09:28:41Z,24,0,1000,2 ,P,11,P,N,5.25
2014-11-23T12:26:56Z,2014-11-23T12:31:04Z,24,0,1000,2 ,P,11,PO,P,4.13333333333333
2013-01-06T17:20:34Z,2013-01-06T17:27:30Z,27,0,300,1 ,P,24,PO,P,6.93333333333333
2013-01-06T20:40:02Z,2013-01-06T20:46:02Z,24,0,2000,2 ,P,11,PO,N,6
2016-08-15T03:31:11Z,2016-08-15T03:36:14Z,21,0,3000,2 ,P,31,PO,P,5.05
2013-01-08T22:22:26Z,2013-01-08T22:25:54Z,12,0,0,1 ,P,71,P,P,3.46666666666667
2014-01-27T21:12:41Z,2014-01-27T21:17:20Z,24,1,2500,2 ,P,19,PO,N,4.65
2014-01-28T16:31:58Z,2014-01-28T16:39:09Z,24,0,1000,2 ,N,11,P,N,7.18333333333333
2014-11-26T08:29:39Z,2014-11-26T08:33:31Z,27,0,1000,1 ,N,43,N,N,3.86666666666667
2015-12-21T20:29:17Z,2015-12-21T20:34:40Z,39,0,5000,1 ,N,71,N,N,5.38333333333333
2013-01-10T15:13:59Z,2013-01-10T15:19:26Z,22,0,0,1 ,P,79,P,N,5.45
2016-05-11T13:52:09Z,2016-05-11T13:55:49Z,52,0,5000,1 ,N,31,PO,N,3.66666666666667
2014-01-29T18:12:26Z,2014-01-29T18:16:12Z,33,0,15000,1 ,P,30,PO,PO,3.76666666666667
2013-01-15T18:01:50Z,2013-01-15T18:05:59Z,24,2,7000,2 ,P,11,P,P,4.15
2015-12-22T23:27:55Z,2015-12-22T23:32:37Z,24,0,5000,1 ,N,12,N,N,4.7
2014-02-01T12:38:25Z,2014-02-01T12:42:57Z,64,0,700,2 ,P,71,PO,N,4.53333333333333
2014-02-01T13:55:35Z,2014-02-01T13:59:14Z,24,1,5000,2 ,P,11,PO,P,3.65
2014-02-02T22:01:04Z,2014-02-02T22:05:22Z,21,0,400,2 ,P,41,PO,PO,4.3
2015-05-16T02:31:27Z,2015-05-16T02:37:16Z,62,0,5000,1 ,P,40,P,P,5.81666666666667
2017-10-04T01:13:16Z,2017-10-04T01:18:16Z,22,0,50,1 ,P,28,P,N,5
2017-12-13T06:00:32Z,2017-12-13T06:03:54Z,21,0,1,1 ,P,71,PO,P,3.36666666666667
2015-12-24T17:57:35Z,2015-12-24T18:01:54Z,24,0,25,1 ,P,12,PO,N,4.31666666666667
2015-03-03T09:38:23Z,2015-03-03T09:43:34Z,64,0,600,1 ,P,71,PO,P,5.18333333333333
2014-07-02T23:30:51Z,2014-07-02T23:35:32Z,24,0,0,1 ,P,16,PO,N,4.68333333333333
2016-11-08T01:11:56Z,2016-11-08T01:17:45Z,22,3,5000,2 ,P,55,P,P,5.81666666666667
2013-01-22T19:07:48Z,2013-01-22T19:12:38Z,24,0,5000,2 ,P,11,PO,N,4.83333333333333
2013-01-24T03:44:27Z,2013-01-24T03:50:23Z,24,1,1500,1 ,N,49,PO,N,5.93333333333333
2013-01-26T14:52:30Z,2013-01-26T14:56:35Z,27,0,1000,1 ,N,43,PO,N,4.08333333333333
2014-02-11T20:24:21Z,2014-02-11T20:27:26Z,24,0,4000,2 ,N,11,N,N,3.08333333333333
2016-01-01T00:06:50Z,2016-01-01T00:11:05Z,21,2,100,1 ,N,29,N,N,4.25
2013-02-10T13:14:46Z,2013-02-10T13:20:31Z,27,0,3000,1 ,P,43,PO,P,5.75
2013-01-23T18:56:39Z,2013-01-23T19:01:59Z,53,0,0,1 ,N,36,PO,N,5.33333333333333
2015-12-25T17:23:57Z,2015-12-25T17:27:09Z,21,0,5000,2 ,N,35,PO,N,3.2
2013-01-24T05:15:55Z,2013-01-24T05:22:31Z,50,0,10000,2 ,P,24,PO,N,6.6
2013-01-25T14:11:28Z,2013-01-25T14:16:59Z,24,0,4000,2 ,P,11,PO,P,5.51666666666667
2014-12-04T14:18:50Z,2014-12-04T14:26:22Z,53,0,25000,1 ,P,69,PO,P,7.53333333333333
2016-05-14T19:39:34Z,2016-05-14T19:46:08Z,24,0,50,1 ,P,11,P,N,6.56666666666667
2016-05-15T07:00:10Z,2016-05-15T07:05:35Z,64,0,1000,2 ,P,71,PO,N,5.41666666666667
2014-02-10T13:55:51Z,2014-02-10T14:01:12Z,24,0,500,1 ,N,11,P,N,5.35
2014-02-11T08:15:37Z,2014-02-11T08:20:16Z,24,0,500,1 ,P,19,PO,N,4.65
2014-12-04T18:11:39Z,2014-12-04T18:18:05Z,24,0,0,1 ,N,11,PO,N,6.43333333333333
2014-12-05T01:58:11Z,2014-12-05T02:02:59Z,66,0,0,1 ,P,93,P,N,4.8
2013-01-30T01:02:56Z,2013-01-30T01:08:21Z,24,1,5000,3 ,P,11,P,N,5.41666666666667
2013-02-01T15:09:28Z,2013-02-01T15:12:45Z,25,0,6000,2 ,P,49,PO,PO,3.28333333333333
2014-12-06T22:05:19Z,2014-12-06T22:10:44Z,81,1,5000,1 ,P,81,N,P,5.41666666666667
2016-05-17T13:46:34Z,2016-05-17T13:50:27Z,42,0,0,1 ,P,28,N,P,3.88333333333333
2014-06-08T09:26:11Z,2014-06-08T09:29:35Z,24,0,1000,2 ,P,11,PO,N,3.4
2016-06-24T14:41:50Z,2016-06-24T14:47:54Z,24,0,0,1 ,P,11,P,P,6.06666666666667
2016-09-22T09:31:56Z,2016-09-22T09:37:12Z,24,0,75000,2 ,P,11,PO,N,5.26666666666667
2016-06-30T15:15:29Z,2016-06-30T15:19:55Z,64,0,50000,2 ,P,28,PO,P,4.43333333333333
2016-11-05T09:16:43Z,2016-11-05T09:21:50Z,24,0,300,1 ,P,11,PO,P,5.11666666666667
2016-11-05T11:34:50Z,2016-11-05T11:38:09Z,53,0,0,1 ,P,38,N,P,3.31666666666667
2015-07-11T05:34:15Z,2015-07-11T05:38:37Z,49,0,20000,2 ,N,96,N,N,4.36666666666667
2016-10-09T22:52:46Z,2016-10-09T22:58:22Z,24,1,100,1 ,P,11,N,P,5.6
2015-07-11T17:10:17Z,2015-07-11T17:15:50Z,24,0,500,1 ,P,11,PO,N,5.55
2016-11-05T17:07:54Z,2016-11-05T17:12:11Z,24,0,3500,1 ,N,12,PO,N,4.28333333333333
2014-02-15T19:47:10Z,2014-02-15T19:50:49Z,24,0,10000,2 ,N,11,N,N,3.65
2014-02-15T22:17:28Z,2014-02-15T22:21:54Z,25,0,10000,2 ,N,24,N,N,4.43333333333333
2013-02-06T09:01:18Z,2013-02-06T09:07:31Z,24,0,25000,2 ,P,12,PO,PO,6.21666666666667
2013-02-07T09:55:29Z,2013-02-07T10:00:38Z,24,0,5000,2 ,P,11,P,N,5.15
2016-05-17T17:49:06Z,2016-05-17T17:52:37Z,64,0,750,2 ,N,71,P,N,3.51666666666667
2014-12-10T11:36:49Z,2014-12-10T11:40:55Z,64,0,500,2 ,P,71,P,P,4.1
2014-02-17T16:55:13Z,2014-02-17T17:00:17Z,31,0,10000,2 ,P,24,PO,PO,5.06666666666667
2014-12-10T18:09:48Z,2014-12-10T18:14:28Z,24,0,500,1 ,N,11,PO,N,4.66666666666667
2014-12-10T22:06:52Z,2014-12-10T22:11:15Z,24,0,1500,1 ,N,15,N,PO,4.38333333333333
2013-02-08T23:01:49Z,2013-02-08T23:07:25Z,22,0,1000,1 ,N,36,PO,N,5.6
2015-07-12T19:12:40Z,2015-07-12T19:17:07Z,53,0,500,1 ,P,17,N,N,4.45
2014-12-11T19:41:32Z,2014-12-11T19:47:12Z,24,0,100,1 ,P,19,PO,P,5.66666666666667
2016-05-20T02:00:02Z,2016-05-20T02:03:37Z,24,0,1000,1 ,P,11,PO,N,3.58333333333333
2016-10-13T17:41:23Z,2016-10-13T17:47:38Z,24,0,5000,2 ,P,15,P,P,6.25
2017-03-26T02:31:58Z,2017-03-26T02:36:19Z,21,0,10000,2 ,P,71,PO,N,4.35
2012-01-17T02:10:50Z,2012-01-17T02:16:01Z,34,1,3000,1 ,P,76,PO,P,5.18333333333333
2014-02-24T14:58:06Z,2014-02-24T15:02:08Z,21,0,200,2 ,P,71,PO,N,4.03333333333333
2015-10-02T04:40:10Z,2015-10-02T04:46:09Z,64,0,25000,2 ,P,71,PO,P,5.98333333333333
2014-07-19T07:26:47Z,2014-07-19T07:31:30Z,31,0,5000,1 ,P,69,N,P,4.71666666666667
2015-10-06T11:16:17Z,2015-10-06T11:23:18Z,22,0,5000,2 ,P,28,P,N,7.01666666666667
2016-12-15T23:19:23Z,2016-12-15T23:25:22Z,64,0,100,2 ,P,11,P,P,5.98333333333333
2016-04-12T13:54:36Z,2016-04-12T13:59:50Z,23,1,7000,4 ,P,11,P,P,5.23333333333333
2013-12-23T05:14:03Z,2013-12-23T05:21:12Z,25,0,55000,2 ,P,55,P,N,7.15
2017-03-28T15:36:19Z,2017-03-28T15:40:08Z,21,0,5000,2 ,P,55,PO,N,3.81666666666667
2014-01-25T02:25:55Z,2014-01-25T02:30:54Z,21,0,100,1 ,P,13,PO,P,4.98333333333333
2016-05-11T09:25:31Z,2016-05-11T09:28:04Z,22,1,40500,2 ,P,83,PO,PO,2.55
2016-08-15T14:05:59Z,2016-08-15T14:11:00Z,64,0,2500,2 ,P,71,P,P,5.01666666666667
2017-06-09T20:14:00Z,2017-06-09T20:17:52Z,24,0,2000,1 ,N,12,PO,N,3.86666666666667
2013-03-08T22:36:55Z,2013-03-08T22:40:20Z,24,0,0,1 ,P,12,PO,P,3.41666666666667
2017-05-24T17:45:03Z,2017-05-24T17:50:46Z,24,0,3000,2 ,P,11,PO,P,5.71666666666667
2014-02-28T20:24:16Z,2014-02-28T20:29:54Z,22,0,5000,2 ,P,71,P,N,5.63333333333333
2016-11-12T01:28:31Z,2016-11-12T01:33:59Z,24,1,50000,2 ,P,19,PO,N,5.46666666666667
2015-08-11T20:29:30Z,2015-08-11T20:35:22Z,24,0,30000,4 ,P,12,N,N,5.86666666666667
2016-09-05T14:06:21Z,2016-09-05T14:09:23Z,22,3,40000,2 ,P,83,N,N,3.03333333333333
2016-02-01T18:14:20Z,2016-02-01T18:19:17Z,22,0,50000,2 ,P,55,PO,P,4.95
2014-02-25T12:13:31Z,2014-02-25T12:18:46Z,83,0,5000,1 ,P,23,PO,P,5.25
2014-02-26T17:32:34Z,2014-02-26T17:38:34Z,49,0,10000,2 ,P,71,N,PO,6
2013-02-16T09:25:37Z,2013-02-16T09:29:11Z,45,0,30000,2 ,P,71,PO,PO,3.56666666666667
2017-04-04T14:26:17Z,2017-04-04T14:31:19Z,24,0,10000,2 ,P,11,PO,N,5.03333333333333
2016-01-04T18:57:18Z,2016-01-04T19:02:53Z,12,0,0,1 ,P,77,P,N,5.58333333333333
2014-12-16T21:41:15Z,2014-12-16T21:45:23Z,24,0,2000,1 ,P,12,PO,P,4.13333333333333
2013-02-17T23:20:24Z,2013-02-17T23:25:23Z,27,1,750,1 ,N,43,PO,N,4.98333333333333
2013-02-18T20:46:33Z,2013-02-18T20:50:22Z,53,0,5000,1 ,N,36,P,N,3.81666666666667
2013-02-20T13:13:09Z,2013-02-20T13:16:14Z,62,0,5000,2 ,P,73,PO,P,3.08333333333333
2017-01-07T22:19:28Z,2017-01-07T22:24:23Z,25,0,2000,2 ,N,49,P,N,4.91666666666667
2013-02-22T20:00:20Z,2013-02-22T20:03:43Z,22,0,1000,1 ,P,28,PO,N,3.38333333333333
2017-07-07T20:50:30Z,2017-07-07T20:55:26Z,24,0,10000,2 ,P,11,PO,N,4.93333333333333
2014-02-12T15:13:49Z,2014-02-12T15:21:52Z,81,0,10000,1 ,P,82,N,P,8.05
2014-03-04T09:43:17Z,2014-03-04T09:49:12Z,23,0,1200,2 ,P,19,P,P,5.91666666666667
2016-01-20T14:28:44Z,2016-01-20T14:32:27Z,21,0,5000,1 ,P,76,P,P,3.71666666666667
2015-01-14T13:01:12Z,2015-01-14T13:04:18Z,24,0,10000,2 ,P,11,PO,N,3.1
2013-02-26T18:09:29Z,2013-02-26T18:13:55Z,53,0,20000,2 ,N,39,N,N,4.43333333333333
2014-12-19T04:35:41Z,2014-12-19T04:39:32Z,23,0,2000,2 ,N,30,N,N,3.85
2015-01-29T13:30:13Z,2015-01-29T13:34:30Z,24,0,10000,3 ,P,11,PO,P,4.28333333333333
